TIME	USERNAME	URL
2014-07-29 07:22:07	phuong	http://localhost/ifrcdata2/backend/events/edit/46365
2014-07-29 07:22:08	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-29 07:22:09	phuong	http://localhost/ifrcdata2/backend/events/prepare
2014-07-29 07:22:09	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-29 07:22:09	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-29 07:22:10	phuong	http://localhost/ifrcdata2/backend/events/prepare/history
2014-07-29 07:22:11	phuong	http://localhost/ifrcdata2/backend/events/prepare/history
2014-07-29 07:22:12	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-29 07:22:12	phuong	http://localhost/ifrcdata2/backend/translate/getTrans
2014-07-29 07:22:13	phuong	http://localhost/ifrcdata2/backend/events/edit/46323
2014-07-29 07:22:49	phuong	http://localhost/ifrcdata2/backend/events/add/46323
2014-07-29 07:22:55	phuong	http://localhost/ifrcdata2/backend/events/add/46323
2014-07-29 07:22:55	phuong	http://localhost/ifrcdata2/backend/events/index/history
2014-07-29 07:22:56	phuong	http://localhost/ifrcdata2/backend/events/get_type
2014-07-29 07:22:56	phuong	http://localhost/ifrcdata2/backend/events/index/history
2014-07-29 07:22:58	phuong	http://localhost/ifrcdata2/backend/home
2014-07-29 07:22:58	phuong	http://localhost/ifrcdata2/backend/sysformat/show_view
2014-07-29 07:24:30	phuong	http://localhost/ifrcdata2/backend/download/links
2014-07-29 07:24:32	phuong	http://localhost/ifrcdata2/backend/download/links?_=1406611471900
2014-07-29 07:24:35	phuong	http://localhost/ifrcdata2/backend/download/getInfo
2014-07-29 07:24:35	phuong	http://localhost/ifrcdata2/backend/download/download_links
2014-07-29 09:01:58	phuong	http://localhost/ifrcdata2/backend/download/links
2014-07-29 09:02:00	phuong	http://localhost/ifrcdata2/backend/download/links?_=1406617320233
2014-07-29 09:02:04	phuong	http://localhost/ifrcdata2/backend/download/getInfo
2014-07-29 09:02:04	phuong	http://localhost/ifrcdata2/backend/download/download_links
2014-07-31 05:07:20	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-07-31 05:08:50	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-07-31 05:09:07	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-07-31 05:30:13	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-07-31 05:32:13	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-07-31 05:32:38	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-07-31 05:33:06	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
2014-07-31 05:36:07	phuong	http://localhost/ifrcdata2/backend/minh/combinePhuongtest
